LoanID,CustomerID,LoanType,PrincipalAmount,InterestRate,StartDate,EndDate,MonthlyInstallment,TotalPayable,Collateral,Status
1404,4248,Business,1004.71,11.21,2024-07-25,2028-08-28,960.41,36074.0,Professor,Approved
1405,2485,Payday,24048.88,5.44,2020-11-02,2030-06-25,1328.62,11377.14,Mother,Closed
1406,2252,Business,33245.02,7.5,2024-01-03,2028-11-26,1477.55,34881.03,Term,Closed
1407,3913,Mortgage,22575.69,8.37,2021-11-01,2025-12-18,1826.2,36424.9,Agree,Rejected
1408,1349,Payday,26603.21,11.17,2021-01-26,2026-12-30,916.18,6040.53,Campaign,Rejected
1409,3317,Payday,22990.3,6.62,2023-05-31,2029-05-15,141.06,52891.85,Idea,Closed
1410,602,Personal,46492.64,5.28,2020-11-18,2028-02-12,459.35,10079.74,One,Approved
1411,4271,Business,24172.08,8.13,2021-09-17,2026-03-01,1232.49,37114.44,It,Pending
1412,4112,Personal,47974.95,4.68,2025-08-25,2027-09-02,1431.79,21580.97,Star,Approved
1413,785,Payday,23310.46,5.8,2024-05-02,2029-08-13,878.38,50492.08,Movie,Rejected
1414,1121,Car,3289.32,6.87,2024-03-26,2025-12-25,100.06,18316.99,Trade,Pending
1415,4501,Mortgage,45877.73,7.95,2025-03-18,2030-08-18,985.25,16478.92,Girl,Defaulted
1416,4671,Home,29103.89,8.98,2024-12-19,2027-10-18,230.45,30022.67,Investment,Rejected
1417,1745,Payday,43360.37,6.53,2023-09-06,2026-01-20,1957.37,39909.0,Program,Rejected
1418,2230,Personal,10341.73,12.04,2022-08-21,2026-10-29,326.2,27436.75,Too,Approved
1419,1983,Home,7335.18,5.53,2024-07-17,2026-09-23,312.61,34423.55,Wall,Defaulted
1420,3992,Business,42088.02,6.11,2021-04-13,2028-09-09,1107.71,7022.28,Church,Approved
1421,3230,Home,23498.46,14.05,2022-11-20,2028-04-06,573.48,44876.52,Training,Approved
1422,1401,Business,36461.4,7.93,2023-02-17,2026-01-15,1170.43,14067.15,Usually,Pending
1423,891,Car,12420.72,8.27,2020-10-14,2026-06-08,388.54,39350.59,Yes,Pending
1424,101,Mortgage,46399.22,5.03,2022-09-13,2030-08-26,1174.08,55988.57,Spring,Approved
1425,1478,Personal,17110.74,11.59,2024-02-17,2026-08-24,1689.36,4581.87,Suggest,Defaulted
1426,4295,Mortgage,18811.31,4.25,2021-11-15,2029-07-30,884.47,33479.56,Center,Rejected
1427,112,Payday,33252.6,14.87,2021-02-01,2027-01-17,1331.93,6374.48,Name,Rejected
1428,1213,Car,30968.33,3.17,2024-03-09,2026-09-15,503.8,42574.21,Management,Pending
1429,821,Mortgage,49051.2,10.45,2022-03-31,2030-03-08,654.45,40393.41,Relate,Pending
1430,3923,Car,27374.12,9.93,2021-07-21,2029-09-28,1216.78,28878.89,Who,Pending
1431,4870,Education,13636.56,5.71,2024-08-23,2028-07-02,231.63,11209.05,Visit,Pending
1432,776,Payday,10183.75,12.69,2025-09-17,2026-02-23,834.64,2428.33,Cup,Rejected
1433,4280,Car,30577.01,6.98,2021-05-16,2029-08-21,1910.12,22921.64,Arm,Closed
1434,3231,Education,32982.54,10.26,2024-02-01,2028-07-24,1351.65,26900.68,Available,Closed
1435,2681,Payday,32242.15,14.5,2024-12-18,2026-04-18,1144.81,16637.83,Finally,Closed
1436,4597,Car,47068.4,13.29,2024-09-14,2029-07-18,1276.6,13936.0,Camera,Rejected
1437,3969,Education,32102.52,7.3,2024-11-25,2029-05-03,1082.56,36160.66,Step,Defaulted
1438,1456,Mortgage,20903.18,13.39,2023-12-17,2028-07-07,1653.18,43871.05,Thought,Defaulted
1439,965,Car,33623.42,5.72,2024-01-16,2028-09-16,1195.84,48117.29,Style,Approved
1440,4023,Home,45134.03,6.03,2025-05-27,2027-11-04,1922.1,40358.24,Imagine,Defaulted
1441,3111,Business,9225.5,14.54,2023-06-06,2025-10-17,1816.14,2298.32,Present,Closed
1442,4035,Personal,32160.35,12.93,2022-01-21,2027-08-05,907.76,10055.03,Look,Closed
1443,4172,Payday,5575.87,13.57,2021-02-14,2028-12-23,1776.49,37240.8,Subject,Approved
1444,4787,Personal,5145.8,14.12,2022-09-25,2026-01-03,1771.48,32148.84,Call,Rejected
1445,2944,Payday,12326.25,14.33,2024-06-08,2027-10-18,1193.27,31884.33,Late,Pending
1446,1099,Car,37980.88,4.19,2025-08-17,2029-03-25,243.58,5471.68,Actually,Closed
1447,2510,Business,6248.85,7.13,2021-02-15,2027-01-02,615.39,7292.19,Personal,Defaulted
1448,3246,Payday,42361.36,8.74,2023-08-11,2028-08-23,773.62,14778.34,Turn,Closed
1449,3403,Education,4696.03,4.12,2021-09-12,2026-06-13,1238.48,28769.7,At,Closed
1450,4205,Personal,16954.03,11.32,2023-10-09,2029-06-28,710.48,42323.59,Health,Approved
1451,1577,Payday,48904.72,9.02,2022-10-24,2030-02-08,1947.39,21893.12,Hand,Pending
1452,2256,Business,15498.49,11.72,2021-11-30,2025-10-17,805.29,4321.97,None,Defaulted
1453,4629,Home,15220.82,4.94,2025-08-17,2026-11-26,1065.49,36396.38,Report,Pending
1454,27,Education,29618.06,6.34,2021-06-25,2027-02-03,664.35,55885.42,Recent,Rejected
1455,4818,Business,31166.57,14.76,2021-08-27,2026-03-24,1755.06,23383.89,Field,Approved
1456,3475,Business,49306.97,11.61,2024-02-21,2028-01-07,1111.34,37858.56,Better,Pending
1457,72,Mortgage,42777.57,11.57,2021-04-14,2030-08-12,306.25,17907.94,Catch,Rejected
1458,1399,Payday,48339.77,4.04,2022-01-04,2026-12-20,475.92,16709.43,Just,Approved
1459,4852,Education,10966.99,12.61,2025-07-12,2028-03-30,1308.26,38400.23,We,Approved
1460,2867,Business,20769.16,12.23,2023-12-31,2027-03-01,1198.03,7183.94,Offer,Pending
1461,3917,Payday,28050.92,9.94,2023-11-02,2028-09-17,1694.66,41771.98,Upon,Rejected
1462,1323,Car,12337.93,9.52,2024-03-16,2026-08-06,1114.05,3653.48,Phone,Pending
1463,753,Car,17711.73,11.5,2022-10-07,2029-12-01,683.45,29638.12,Develop,Closed
1464,438,Payday,45081.22,7.07,2023-03-03,2028-12-03,781.08,17851.77,Newspaper,Defaulted
1465,4459,Education,9913.99,12.6,2024-06-08,2026-07-17,168.65,4875.79,One,Defaulted
1466,2304,Home,44336.16,12.79,2021-07-27,2029-04-09,1121.58,8367.01,Mother,Approved
1467,820,Home,17900.19,12.35,2022-06-21,2028-05-02,837.2,24652.37,Computer,Defaulted
1468,4217,Business,45353.28,4.01,2021-06-01,2030-05-31,1059.53,19595.06,Statement,Defaulted
1469,1106,Business,2064.51,14.77,2020-11-19,2029-01-18,802.14,37524.39,Arrive,Defaulted
1470,3411,Car,42173.54,4.41,2021-08-03,2028-01-07,189.16,52998.18,Effect,Approved
1471,1761,Personal,5078.19,9.58,2022-02-12,2030-01-28,1628.48,1312.11,Tell,Approved
1472,2937,Car,45165.03,4.77,2023-10-18,2027-05-24,1949.4,49569.55,Really,Pending
1473,549,Business,19209.5,7.65,2024-12-09,2025-11-22,432.52,40501.21,Wide,Defaulted
1474,2640,Personal,11844.32,13.61,2022-05-12,2028-04-10,1046.82,19494.18,Off,Closed
1475,4580,Personal,9159.5,10.87,2023-05-02,2028-12-07,482.51,1728.57,Others,Rejected
1476,2423,Payday,5155.58,13.54,2022-02-27,2026-03-05,167.98,11841.04,Million,Pending
1477,936,Payday,1869.17,11.33,2023-10-21,2026-05-27,1553.19,27620.58,Peace,Closed
1478,2365,Home,30279.93,5.62,2023-10-15,2026-03-03,252.51,5003.16,Catch,Defaulted
1479,4845,Home,20896.02,5.68,2020-11-18,2027-08-07,1952.59,25996.49,Very,Defaulted
1480,3371,Home,25440.27,10.9,2024-01-03,2027-02-21,1251.58,5940.91,Student,Approved
1481,444,Personal,8406.93,14.45,2024-10-24,2026-05-07,1601.54,30525.4,Admit,Rejected
1482,3866,Education,14988.4,11.73,2021-08-03,2029-03-12,293.18,43821.75,Various,Approved
1483,808,Home,48420.66,8.75,2021-12-07,2030-03-20,699.19,37009.8,Movie,Rejected
1484,4120,Business,5254.43,14.28,2021-08-29,2030-03-24,577.1,20891.57,Energy,Approved
1485,2700,Home,36639.65,10.25,2025-09-09,2028-07-10,1358.14,20778.78,Determine,Rejected
1486,317,Car,48063.29,7.29,2022-05-21,2030-09-05,482.09,39360.96,Herself,Pending
1487,2072,Payday,39682.51,9.61,2023-03-07,2029-01-08,421.7,5405.75,Actually,Defaulted
1488,1562,Business,16120.53,10.42,2023-03-24,2028-10-02,924.79,13243.13,Party,Closed
1489,1603,Home,5039.17,6.93,2023-06-13,2025-10-19,895.27,8687.99,Head,Closed
1490,97,Education,22007.95,3.62,2024-12-02,2028-01-16,181.85,38194.02,Single,Rejected
1491,2639,Education,23910.38,12.25,2023-02-22,2028-07-11,1580.34,28877.13,Consumer,Approved
1492,3280,Mortgage,16062.95,13.36,2024-02-15,2027-08-05,1536.67,35024.93,Carry,Defaulted
1493,277,Business,30192.98,8.99,2024-10-22,2030-08-27,824.77,53903.62,Meet,Approved
1494,4377,Car,9827.04,14.31,2024-01-27,2029-06-24,421.53,58457.52,Democrat,Rejected
1495,542,Business,48926.92,3.29,2022-01-05,2027-10-31,736.96,29684.54,Town,Pending
1496,4756,Car,43349.97,8.17,2024-04-29,2028-08-29,860.03,22771.64,Majority,Closed
1497,846,Business,15548.1,6.68,2024-01-12,2027-12-30,336.57,13167.34,All,Defaulted
1498,3757,Personal,26922.88,11.32,2025-08-30,2028-11-25,916.17,23047.07,Hundred,Defaulted
1499,2067,Business,17555.75,13.39,2024-02-18,2027-08-08,1637.81,21738.49,Report,Rejected
1500,2910,Business,36023.78,8.03,2021-04-14,2029-10-02,123.22,34598.62,Work,Defaulted
1501,4270,Home,36502.41,12.42,2022-12-10,2028-06-11,288.4,50432.57,Doctor,Defaulted
1502,4903,Personal,42779.91,11.53,2022-07-16,2029-08-26,1097.38,32133.83,Chance,Defaulted
1503,2012,Payday,12229.55,14.8,2023-05-31,2028-09-19,891.09,22827.01,Reach,Closed
1504,2259,Home,37081.65,14.79,2022-09-04,2028-07-27,798.29,32004.78,Exist,Closed
1505,1935,Education,26676.36,7.98,2021-10-08,2029-03-17,963.36,11505.96,Ahead,Pending
1506,3227,Car,19836.11,8.51,2023-04-08,2028-01-16,1514.94,20196.04,Appear,Pending
1507,3967,Home,17921.7,8.57,2021-09-29,2026-04-11,603.32,49526.2,Kitchen,Closed
1508,184,Home,6995.56,5.6,2020-10-23,2026-05-16,1622.04,51595.78,Mean,Approved
1509,4775,Car,31254.87,9.58,2025-08-18,2030-04-19,459.35,4367.65,Artist,Pending
1510,934,Car,28617.68,6.33,2022-06-10,2029-11-18,1946.9,25206.17,Do,Rejected
1511,4602,Education,41268.55,6.36,2023-03-06,2026-04-12,1870.1,32785.98,Serve,Defaulted
1512,1465,Education,31669.69,7.13,2021-10-14,2027-04-08,1508.09,58397.74,Film,Pending
1513,1388,Payday,9796.23,4.59,2022-06-12,2030-01-09,814.68,4797.14,Safe,Pending
1514,1310,Car,31192.01,4.55,2024-08-25,2029-01-20,1007.73,10333.26,Rule,Pending
1515,1312,Car,25220.64,10.0,2023-05-21,2026-12-15,116.86,30434.42,To,Approved
1516,3974,Home,9043.76,10.28,2023-03-25,2026-01-07,1283.22,58732.77,Republican,Approved
1517,4580,Business,40307.56,14.56,2025-03-04,2026-04-30,831.58,43774.55,Against,Rejected
1518,1659,Personal,35968.7,3.53,2021-04-11,2028-09-30,1727.58,51501.52,Time,Closed
1519,4988,Business,46176.7,8.7,2021-06-10,2027-03-21,460.68,10160.81,Trade,Pending
1520,1189,Home,12560.42,10.08,2023-06-12,2026-06-10,1126.43,4702.17,Least,Defaulted
1521,3985,Education,19500.91,4.26,2022-03-30,2026-11-12,1676.75,10354.14,Budget,Defaulted
1522,263,Home,6146.4,6.28,2023-12-15,2028-03-24,1551.51,12353.04,So,Closed
1523,1486,Payday,28176.28,12.19,2021-02-05,2029-02-17,1190.49,41015.8,Pretty,Defaulted
1524,3938,Home,42638.42,12.79,2021-08-21,2026-06-03,962.6,59750.15,Yeah,Pending
1525,1988,Payday,13411.58,9.82,2021-06-07,2029-04-18,1578.47,51588.37,Law,Pending
1526,1644,Home,37757.03,12.42,2021-04-02,2026-11-18,1755.11,15553.41,Smile,Defaulted
1527,497,Business,48146.1,9.94,2025-04-16,2026-04-21,1476.05,56146.05,Whose,Rejected
1528,2688,Payday,6616.45,7.7,2025-08-16,2029-01-31,723.09,18602.41,Skill,Rejected
1529,398,Home,15489.54,3.91,2023-04-06,2029-11-28,685.38,30483.48,Dog,Pending
1530,3810,Payday,37751.79,14.95,2025-03-01,2030-02-12,434.61,25256.53,Cup,Rejected
1531,3905,Mortgage,19432.2,5.94,2023-08-18,2025-11-18,631.99,4172.27,Large,Approved
1532,107,Business,28401.89,13.0,2023-06-08,2028-08-01,689.87,12548.28,Never,Defaulted
1533,2488,Education,1224.1,11.37,2021-09-13,2030-08-06,357.0,20161.24,Street,Defaulted
1534,1995,Personal,8030.66,4.1,2025-08-17,2029-09-27,1845.41,55141.46,Character,Closed
1535,1381,Business,49983.77,5.61,2023-06-27,2028-10-12,1922.81,20767.92,Edge,Approved
1536,4150,Payday,39060.28,8.07,2021-11-04,2029-03-19,1860.04,14966.88,Push,Defaulted
1537,4839,Mortgage,8230.39,6.73,2023-10-08,2026-12-01,1502.99,2705.62,Southern,Approved
1538,1015,Education,14591.57,8.19,2021-03-18,2026-07-22,1103.36,3968.59,Six,Closed
1539,1585,Payday,39158.21,7.07,2023-03-10,2026-11-16,1389.15,4960.45,Their,Approved
1540,4128,Mortgage,3493.84,9.09,2021-11-13,2028-02-18,731.1,29267.72,Strategy,Closed
1541,3954,Education,41949.74,9.31,2023-05-31,2025-10-17,458.98,37005.76,Over,Rejected
1542,1537,Payday,38017.43,10.33,2025-02-08,2028-09-29,271.22,28827.75,Country,Approved
1543,3517,Car,21863.07,3.74,2022-04-12,2028-05-08,1693.71,9124.9,Dark,Approved
1544,488,Business,14549.83,12.31,2024-03-02,2027-07-05,1112.32,29663.75,Pick,Approved
1545,1243,Business,39790.01,6.67,2023-12-05,2029-09-22,216.13,11463.57,Nor,Pending
1546,1561,Payday,16385.37,11.62,2024-05-26,2025-10-02,721.24,29146.89,Push,Closed
1547,572,Car,17345.91,9.79,2025-07-05,2028-04-16,934.05,50449.77,Me,Rejected
1548,3494,Business,41754.56,11.48,2020-12-06,2029-05-22,637.46,42817.61,Wide,Closed
1549,1042,Home,47913.55,8.22,2022-11-26,2027-01-07,682.31,43432.14,Rule,Defaulted
1550,1003,Education,5464.28,5.66,2021-04-21,2026-07-05,1929.9,40600.84,Deep,Pending
1551,1689,Home,49345.57,12.41,2021-04-15,2027-01-15,1635.39,58843.86,Many,Defaulted
1552,971,Mortgage,45612.91,5.17,2024-05-26,2028-04-01,699.98,53503.74,Find,Defaulted
1553,2973,Car,37073.77,6.82,2023-11-20,2025-10-04,232.67,58210.8,Worker,Defaulted
1554,978,Mortgage,13087.44,10.08,2022-01-30,2029-09-04,112.42,45251.05,Wind,Closed
1555,3492,Car,11925.02,14.27,2022-05-26,2025-10-06,1061.03,59188.6,Occur,Rejected
1556,2760,Home,49659.05,7.22,2021-09-20,2027-12-09,1630.73,7742.45,Boy,Rejected
1557,2326,Business,32742.3,7.08,2023-07-12,2027-10-29,1520.59,3523.3,Level,Rejected
1558,3036,Payday,2422.31,6.44,2025-05-25,2027-10-07,728.54,25355.45,Add,Rejected
1559,4852,Business,31256.94,7.62,2025-03-27,2028-03-30,731.66,37099.0,Ago,Closed
1560,2622,Education,44426.08,8.85,2025-01-27,2029-06-08,901.68,40745.45,Ready,Defaulted
1561,1292,Home,16722.01,12.67,2023-04-15,2028-04-24,1243.84,10439.2,Cultural,Defaulted
1562,2902,Payday,6555.74,4.51,2024-03-05,2027-06-22,351.69,8763.5,We,Pending
1563,803,Business,9493.9,12.12,2020-12-05,2030-03-04,1014.71,33728.56,Treatment,Pending
1564,2420,Car,17080.65,12.34,2025-03-21,2026-07-24,630.38,24533.08,Pretty,Rejected
1565,1032,Payday,34932.79,8.92,2025-08-20,2026-09-02,369.43,24931.02,Drug,Closed
1566,486,Mortgage,8563.01,13.03,2021-05-04,2027-05-23,790.11,32676.93,Agreement,Defaulted
1567,2951,Car,22100.16,7.9,2021-06-19,2028-01-15,1324.47,24496.64,Democrat,Closed
1568,4592,Mortgage,43944.93,11.86,2021-05-27,2026-05-09,556.72,58145.06,Open,Rejected
1569,4125,Personal,29854.93,4.04,2021-05-17,2027-09-14,690.57,42835.07,Once,Approved
1570,4914,Home,21834.64,3.5,2025-07-10,2028-04-10,541.47,17850.89,Attack,Approved
1571,3002,Business,10384.25,10.08,2022-11-09,2029-05-09,1859.54,42300.82,Game,Approved
1572,1175,Home,28861.87,12.32,2023-06-03,2028-09-28,977.66,6749.83,Whole,Closed
1573,4581,Payday,21713.95,14.97,2020-10-25,2026-06-08,1038.52,25258.41,Wind,Pending
1574,3762,Car,26006.09,6.27,2021-11-08,2027-10-27,1049.56,6145.22,Over,Closed
1575,3144,Car,35741.79,13.44,2024-06-26,2026-04-29,1648.77,35713.27,Because,Rejected
1576,1303,Car,15249.2,4.64,2024-12-13,2025-10-14,1749.74,16995.64,Floor,Pending
1577,678,Education,2846.36,5.66,2024-10-31,2026-09-02,1351.36,32994.15,Wait,Approved
1578,2161,Payday,21827.39,14.46,2022-06-25,2026-07-15,1942.96,20922.7,Future,Rejected
1579,307,Home,40202.18,7.03,2025-03-27,2026-06-30,806.63,49656.39,Firm,Pending
1580,4068,Business,11402.84,6.55,2025-02-03,2030-09-21,118.43,22339.82,Action,Approved
1581,2666,Education,17707.03,3.25,2023-04-19,2030-04-05,1434.68,33430.25,Election,Approved
1582,44,Business,46201.91,9.18,2025-02-27,2030-04-19,1699.47,13445.46,Industry,Rejected
1583,756,Payday,42447.82,6.81,2020-12-05,2028-10-12,1598.72,30362.56,East,Pending
1584,1886,Home,35220.38,6.97,2024-12-03,2028-04-14,1216.79,14390.19,Avoid,Pending
1585,653,Car,30887.09,11.69,2021-12-11,2028-12-01,1111.58,20082.06,Tv,Pending
1586,378,Personal,31730.94,7.52,2025-04-05,2030-03-09,1354.79,16442.74,Very,Defaulted
1587,834,Payday,31455.65,8.17,2020-12-09,2029-09-23,625.3,10754.53,Short,Defaulted
1588,3837,Car,19957.43,8.33,2025-05-30,2026-11-09,464.14,23431.31,Large,Defaulted
1589,2961,Home,37026.9,4.56,2021-02-03,2030-01-07,1280.13,11334.23,Data,Approved
1590,1783,Home,27124.82,11.88,2024-09-19,2030-08-27,493.2,45593.69,Short,Pending
1591,1866,Home,19203.17,9.92,2025-08-04,2027-02-28,1888.0,13454.11,Perform,Rejected
1592,1612,Car,16004.46,7.8,2020-10-03,2025-12-23,1511.27,11312.16,Answer,Closed
1593,1497,Home,25523.35,14.7,2023-12-13,2026-01-31,156.81,43196.04,Moment,Rejected
1594,2066,Mortgage,15835.93,12.01,2022-09-16,2029-08-14,1462.67,47478.34,Cost,Approved
1595,3065,Business,25590.72,6.17,2024-10-03,2029-08-06,1815.53,31348.66,Happen,Closed
1596,3038,Mortgage,22271.72,14.61,2023-03-02,2025-11-15,304.54,24172.58,Standard,Defaulted
1597,4620,Personal,28272.95,12.65,2021-11-13,2028-10-18,1294.43,12412.25,Others,Closed
1598,1433,Home,47214.5,8.56,2025-06-29,2029-11-22,1826.75,22392.86,Thousand,Defaulted
1599,4498,Car,18752.86,11.88,2022-01-27,2028-06-14,835.41,57445.75,By,Closed
1600,507,Home,31535.69,13.88,2023-01-31,2026-05-08,1300.95,29913.8,Face,Closed
1601,901,Home,39088.69,11.29,2025-04-04,2029-06-22,875.88,23735.5,Difference,Approved
1602,4675,Home,34182.9,4.53,2021-06-04,2030-03-28,1195.81,43355.4,Sense,Approved
1603,561,Education,4009.12,3.48,2024-01-28,2026-04-25,1123.8,4178.51,Student,Defaulted
1604,4297,Personal,9995.22,4.92,2022-12-23,2026-10-06,1254.75,53566.54,Hospital,Closed
1605,2607,Business,19439.61,8.84,2022-12-16,2029-01-31,1190.68,39001.95,Reveal,Rejected
1606,1144,Car,41193.24,11.3,2023-12-19,2030-04-16,1380.43,31346.24,City,Closed
1607,4420,Payday,26250.88,10.98,2025-08-28,2030-01-29,283.26,53500.36,Line,Defaulted
1608,925,Payday,12184.18,3.79,2024-09-22,2026-05-24,1307.8,8904.89,Discover,Closed
1609,1043,Payday,2776.25,7.34,2024-12-18,2027-04-28,494.47,29639.83,Money,Defaulted
1610,1637,Home,36597.38,11.59,2022-01-11,2026-02-18,1047.66,41113.36,Detail,Defaulted
1611,4423,Car,41282.16,10.39,2023-02-02,2028-07-07,839.46,21829.51,Social,Closed
1612,2267,Business,23842.26,14.18,2021-11-26,2028-10-22,1214.42,7852.15,Address,Rejected
1613,2919,Personal,22114.96,3.26,2023-11-01,2030-01-17,1627.0,22454.94,Everyone,Defaulted
1614,2744,Personal,46204.36,10.82,2023-11-02,2025-11-16,1881.88,42050.22,Gun,Approved
1615,2877,Personal,29126.78,11.27,2021-07-18,2030-03-11,423.51,57980.58,Step,Rejected
1616,1608,Payday,31912.93,4.52,2021-07-18,2028-12-12,1740.64,59424.2,Style,Closed
1617,2125,Payday,13070.04,12.45,2023-10-07,2026-03-07,563.03,45005.27,Music,Rejected
1618,3141,Personal,46288.88,14.61,2023-02-06,2026-01-29,1865.41,33229.34,Speech,Approved
1619,3512,Education,38584.13,13.06,2020-12-28,2029-10-23,1388.23,15734.74,Pressure,Closed
1620,2994,Education,29525.86,12.0,2023-07-01,2029-07-31,1208.77,17355.9,Sister,Closed
1621,142,Mortgage,47947.17,9.29,2022-03-13,2027-06-01,1641.48,54245.42,Oil,Defaulted
1622,1687,Personal,20145.06,12.29,2024-08-26,2028-10-01,1886.44,14726.34,Exist,Approved
1623,4260,Payday,29778.74,14.68,2020-11-08,2027-08-07,312.52,59802.83,Our,Rejected
1624,402,Business,47339.52,7.4,2025-07-02,2028-04-24,1612.79,45824.36,Nor,Closed
1625,4978,Home,41660.72,14.75,2024-08-23,2030-03-19,1897.26,9113.38,Center,Approved
1626,4219,Personal,3218.87,10.35,2025-06-03,2029-02-28,492.32,49106.41,For,Rejected
1627,1380,Personal,14460.74,6.74,2022-06-30,2029-07-02,246.52,2927.09,Late,Rejected
1628,1758,Education,2674.87,13.03,2021-12-21,2029-05-18,332.03,9490.42,Pull,Defaulted
1629,4430,Payday,27497.62,4.21,2022-10-25,2028-09-27,769.98,16325.8,Until,Closed
1630,4888,Education,10337.09,3.79,2023-06-08,2029-11-26,1104.19,50398.13,Throw,Closed
1631,431,Home,9437.8,6.08,2022-04-17,2028-12-24,468.16,7199.75,Really,Pending
1632,4058,Home,9842.58,4.57,2024-05-03,2025-12-19,1970.83,5135.69,Cause,Rejected
1633,2861,Education,2836.41,6.15,2023-03-14,2026-12-09,144.2,59860.97,Me,Rejected
1634,1277,Home,30242.7,3.93,2022-01-29,2027-02-20,1470.7,56016.26,Edge,Pending
1635,2047,Education,49633.33,7.3,2024-03-24,2030-07-02,160.46,2141.06,Side,Approved
1636,1917,Personal,27124.96,3.58,2024-09-03,2026-12-12,250.31,56688.48,Reveal,Closed
1637,271,Payday,2407.12,14.93,2024-09-20,2027-05-26,916.49,58134.04,Someone,Rejected
1638,2631,Personal,48443.79,7.35,2020-09-25,2029-06-21,1637.71,40671.63,Majority,Defaulted
1639,3854,Business,49635.64,6.82,2021-12-18,2029-04-27,797.85,43908.09,Drug,Closed
1640,2007,Payday,21366.35,4.08,2022-08-26,2029-10-06,715.96,16678.26,Leave,Defaulted
1641,910,Home,22834.66,7.02,2024-10-08,2026-08-08,1274.19,54432.7,Run,Closed
1642,3696,Business,45026.57,12.85,2025-01-14,2029-02-06,453.53,26714.15,Almost,Defaulted
1643,3683,Car,10930.67,14.09,2023-10-30,2029-01-04,1111.66,1429.38,After,Approved
1644,128,Mortgage,23568.29,6.54,2022-11-06,2028-04-11,1231.2,53216.29,Source,Approved
1645,4365,Business,25511.12,8.14,2022-06-17,2026-03-19,1627.8,10931.53,White,Pending
1646,3379,Personal,38923.58,14.06,2022-03-12,2026-04-20,1010.11,8202.93,Game,Approved
1647,4898,Business,33729.9,6.09,2022-08-02,2027-02-23,1992.96,3322.78,Create,Closed
1648,3823,Business,14292.43,6.94,2022-05-15,2028-11-03,277.23,55242.19,Fund,Approved
1649,3021,Personal,48250.6,7.22,2021-08-12,2026-11-14,1382.0,29065.94,Over,Approved
1650,4768,Home,12471.98,3.61,2022-01-30,2030-03-18,364.54,55348.81,Question,Pending
1651,250,Car,13391.37,8.85,2025-06-17,2026-02-08,444.51,43580.33,Stand,Closed
1652,2354,Personal,14701.48,6.75,2024-03-01,2027-04-29,1936.89,26685.57,Pick,Rejected
1653,2714,Payday,45566.73,12.54,2025-06-29,2026-07-08,1387.2,32663.54,Attorney,Closed
1654,4024,Education,13944.86,3.09,2022-07-08,2030-07-31,1100.92,28090.34,Almost,Defaulted
1655,3706,Business,14481.65,5.29,2023-02-23,2030-03-19,1504.57,22895.96,Kind,Pending
1656,1511,Home,8996.63,3.19,2022-05-07,2029-01-31,620.74,20342.29,Nice,Approved
1657,1314,Personal,25513.24,14.62,2023-12-14,2030-04-15,189.12,47141.29,Memory,Approved
1658,371,Home,6298.1,12.47,2024-05-31,2030-01-25,143.96,58004.67,You,Pending
1659,2174,Education,9336.79,5.37,2024-09-24,2026-10-06,1121.19,46958.34,Usually,Approved
1660,1260,Education,26060.27,13.85,2021-04-20,2027-10-23,1133.45,17836.7,Investment,Rejected
1661,3291,Business,8912.66,3.56,2022-10-30,2027-06-04,302.75,35166.38,Health,Pending
1662,3642,Home,40875.76,8.13,2023-06-03,2027-09-11,1711.79,29262.93,Big,Rejected
1663,4572,Personal,48109.32,3.19,2022-04-16,2029-07-01,173.44,20200.59,Owner,Closed
1664,1491,Car,33133.27,13.5,2024-03-07,2028-06-13,472.15,55111.64,Student,Rejected
1665,1620,Mortgage,31505.6,12.3,2022-07-31,2030-04-02,340.56,48795.5,Coach,Closed
1666,1667,Home,16831.07,8.48,2024-08-28,2027-03-18,424.02,40429.47,Claim,Defaulted
1667,2105,Business,20533.28,6.61,2024-08-22,2029-12-14,1876.32,34028.9,In,Rejected
1668,3652,Car,7672.24,12.06,2021-10-21,2030-08-01,322.54,5076.38,Collection,Pending
1669,1195,Education,29010.0,11.26,2023-01-12,2029-07-31,1061.91,41685.74,Such,Pending
1670,3162,Mortgage,45392.14,3.3,2021-06-05,2030-08-02,335.8,22192.42,Great,Approved
1671,3352,Car,27011.08,13.35,2020-10-03,2030-04-10,711.05,9063.08,Chair,Closed
1672,4335,Payday,45426.23,14.14,2021-06-28,2026-05-14,293.9,22245.02,Magazine,Pending
1673,3941,Education,15116.17,8.58,2022-09-02,2029-06-16,569.44,30649.96,Theory,Closed
1674,561,Home,44641.89,6.98,2022-07-23,2028-11-18,1465.99,22298.59,Carry,Closed
1675,4144,Mortgage,7270.51,7.07,2025-06-24,2029-06-02,1284.77,44069.22,Mr,Closed
1676,3189,Car,33761.94,10.74,2020-11-14,2028-09-22,827.71,17215.97,Factor,Closed
1677,1462,Education,11374.12,7.51,2022-06-28,2027-10-05,958.65,12388.27,Throughout,Pending
1678,3691,Home,46222.31,3.59,2023-04-16,2028-05-10,782.99,47803.58,Degree,Defaulted
1679,3402,Home,29734.87,9.56,2023-06-14,2028-01-06,924.45,56527.62,Use,Approved
1680,2901,Mortgage,14275.7,11.17,2021-04-28,2027-03-27,1173.41,36269.96,War,Closed
1681,4968,Personal,10659.92,5.68,2023-04-20,2026-07-10,191.65,29146.25,Realize,Defaulted
